"business_id","Score","date","type"
3645,90,"20171102","Routine - Unscheduled"
3645,94,"20160922","Routine - Unscheduled"
3649,,"20180412","Complaint"
3649,,"20171213","Reinspection/Followup"
3649,82,"20171206","Routine - Unscheduled"
3649,,"20170901","New Construction"
3649,,"20170817","Complaint"
3649,,"20170721","Complaint"
3649,,"20170602","Complaint"
3649,,"20170428","Complaint"
3649,,"20170221","Complaint"
3649,,"20170103","Complaint"
3649,,"20170103","Complaint"
3649,,"20170103","Complaint"
3649,86,"20170103","Routine - Unscheduled"
3649,,"20170103","Complaint"
3649,,"20170103","Complaint"
3649,,"20170103","Complaint"
3649,,"20160930","Complaint"
3649,86,"20160930","Routine - Unscheduled"
3649,,"20160516","Complaint"
3649,,"20151027","Complaint"
3651,,"20180504","Complaint"
3651,,"20180103","Complaint"
3651,,"20180103","Reinspection/Followup"
3651,90,"20171116","Routine - Unscheduled"
3651,,"20171116","Complaint"
3651,,"20170927","Complaint Reinspection/Followup"
3651,,"20170926","Complaint"
3651,,"20170728","Reinspection/Followup"
3651,,"20170719","Reinspection/Followup"
3651,,"20170705","Non-inspection site visit"
3651,,"20170705","Non-inspection site visit"
3651,,"20170622","Complaint"
3651,64,"20170622","Routine - Unscheduled"
3651,,"20161102","Complaint"
3651,,"20160830","Reinspection/Followup"
3651,,"20160819","Reinspection/Followup"
3651,,"20160819","Complaint"
3651,,"20160713","Complaint"
3651,,"20160708","Complaint"
3651,81,"20160708","Routine - Unscheduled"
3651,,"20160114","Reinspection/Followup"
3651,,"20160106","Reinspection/Followup"
3651,87,"20151229","Routine - Unscheduled"
3655,96,"20180316","Routine - Unscheduled"
3655,98,"20170125","Routine - Unscheduled"
3655,,"20160512","New Construction"
3655,,"20160418","New Construction"
3655,100,"20150929","Routine - Unscheduled"
3659,92,"20180108","Routine - Unscheduled"
3659,,"20160608","Complaint Reinspection/Followup"
3659,88,"20160603","Routine - Unscheduled"
3661,85,"20180501","Routine - Unscheduled"
3661,,"20170705","Reinspection/Followup"
3661,80,"20170628","Routine - Unscheduled"
3661,,"20161021","Reinspection/Followup"
3661,74,"20161012","Routine - Unscheduled"
3661,,"20160114","Reinspection/Followup"
3661,86,"20160107","Routine - Unscheduled"
3665,,"20180410","Reinspection/Followup"
3665,88,"20180208","Routine - Unscheduled"
3665,78,"20160802","Routine - Unscheduled"
3665,,"20150722","Reinspection/Followup"
3674,96,"20180607","Routine - Unscheduled"
3674,96,"20171201","Routine - Unscheduled"
3674,,"20170818","Reinspection/Followup"
3674,70,"20170731","Routine - Unscheduled"
3674,92,"20161014","Routine - Unscheduled"
3674,98,"20160317","Routine - Unscheduled"
3676,,"20170713","Reinspection/Followup"
3676,,"20170711","Reinspection/Followup"
3676,70,"20170706","Routine - Unscheduled"
3676,,"20160830","Reinspection/Followup"
3676,87,"20160816","Routine - Unscheduled"
3676,76,"20160107","Routine - Unscheduled"
3676,85,"20150619","Routine - Unscheduled"
3676,,"20150619","Complaint"
3677,,"20170920","Reinspection/Followup"
3677,90,"20170914","Routine - Unscheduled"
3678,,"20171117","Reinspection/Followup"
3678,94,"20170920","Routine - Unscheduled"
3690,96,"20160517","Routine - Unscheduled"
3693,,"20180417","Non-inspection site visit"
3693,,"20160824","Reinspection/Followup"
3693,76,"20160816","Routine - Unscheduled"
3693,,"20160404","Reinspection/Followup"
3693,,"20160323","Reinspection/Followup"
3693,,"20160218","Reinspection/Followup"
3693,66,"20160203","Routine - Unscheduled"
3699,92,"20180215","Routine - Unscheduled"
3699,98,"20170606","Routine - Unscheduled"
3707,96,"20170614","Routine - Unscheduled"
3707,,"20161228","Complaint"
3707,100,"20160601","Routine - Unscheduled"
3715,,"20180529","Reinspection/Followup"
3715,92,"20180508","Routine - Unscheduled"
3715,,"20171002","Reinspection/Followup"
3715,82,"20170919","Routine - Unscheduled"
3715,,"20161004","Reinspection/Followup"
3715,,"20160930","Reinspection/Followup"
3715,79,"20160919","Routine - Unscheduled"
3715,,"20150615","Reinspection/Followup"
3727,88,"20180320","Routine - Unscheduled"
3727,84,"20160713","Routine - Unscheduled"
3728,,"20180501","Reinspection/Followup"
3728,,"20180412","Reinspection/Followup"
3728,92,"20180323","Routine - Unscheduled"
3728,,"20180323","Non-inspection site visit"
3728,,"20161213","Reinspection/Followup"
3728,,"20160815","Non-inspection site visit"
3728,79,"20160810","Routine - Unscheduled"
3736,96,"20170717","Routine - Unscheduled"
3736,,"20160916","New Construction"
3736,91,"20160405","Routine - Unscheduled"
3736,,"20160405","Complaint"
3736,,"20151105","Reinspection/Followup"
3736,89,"20151019","Routine - Unscheduled"
3738,,"20171003","Complaint"
3738,91,"20170821","Routine - Unscheduled"
3738,,"20170117","Complaint"
3738,92,"20160829","Routine - Unscheduled"
3738,,"20150929","Complaint"
3738,,"20150918","Reinspection/Followup"
3738,91,"20150908","Routine - Unscheduled"
3739,79,"20180606","Routine - Unscheduled"
3739,,"20171025","Reinspection/Followup"
3739,,"20171018","Foodborne Illness Investigation"
3739,80,"20171018","Routine - Unscheduled"
3739,98,"20161017","Routine - Unscheduled"
3743,,"20180124","Reinspection/Followup"
3743,83,"20180116","Routine - Unscheduled"
3743,,"20160407","Reinspection/Followup"
3743,89,"20160315","Routine - Unscheduled"
3743,94,"20150929","Routine - Unscheduled"
3750,80,"20151002","Routine - Unscheduled"
3752,92,"20180321","Routine - Unscheduled"
3752,94,"20160614","Routine - Unscheduled"
3769,96,"20171019","Routine - Unscheduled"
3769,,"20170602","Complaint"
3769,98,"20161101","Routine - Unscheduled"
3769,,"20160919","Complaint"
3769,96,"20160428","Routine - Unscheduled"
3769,,"20160428","Complaint"
3784,,"20180330","Reinspection/Followup"
3784,86,"20180322","Routine - Unscheduled"
3784,,"20170202","Reinspection/Followup"
3784,80,"20170124","Routine - Unscheduled"
3784,,"20150930","Complaint"
3790,100,"20180323","Routine - Unscheduled"
3790,100,"20170206","Routine - Unscheduled"
3790,100,"20160216","Routine - Unscheduled"
3791,100,"20180323","Routine - Unscheduled"
3791,91,"20170206","Routine - Unscheduled"
3791,92,"20160216","Routine - Unscheduled"
3794,100,"20171010","Routine - Unscheduled"
3794,85,"20161102","Routine - Unscheduled"
3794,,"20160226","Complaint"
3794,90,"20150625","Routine - Unscheduled"
3795,100,"20180503","Routine - Unscheduled"
3795,100,"20170426","Routine - Unscheduled"
3795,98,"20160614","Routine - Unscheduled"
3796,100,"20180501","Routine - Unscheduled"
3796,90,"20170417","Routine - Unscheduled"
3796,100,"20160504","Routine - Unscheduled"
3796,,"20151014","Foodborne Illness Investigation"
3800,100,"20171103","Routine - Unscheduled"
3800,88,"20161028","Routine - Unscheduled"
3800,100,"20150828","Routine - Unscheduled"
3803,100,"20170725","Routine - Unscheduled"
3803,98,"20160712","Routine - Unscheduled"
3803,,"20150807","Complaint"
3816,,"20180427","Complaint Reinspection/Followup"
3816,,"20180328","Reinspection/Followup"
3816,,"20180305","Complaint"
3816,,"20171207","Reinspection/Followup"
3816,67,"20171128","Routine - Unscheduled"
3816,,"20160816","Reinspection/Followup"
3816,,"20160811","Reinspection/Followup"
3816,67,"20160728","Routine - Unscheduled"
3816,,"20151205","Reinspection/Followup"
3816,,"20151204","Reinspection/Followup"
3816,79,"20151202","Routine - Unscheduled"
3817,88,"20171129","Routine - Unscheduled"
3817,,"20161130","Reinspection/Followup"
3817,71,"20161005","Routine - Unscheduled"
3817,,"20160408","Reinspection/Followup"
3817,74,"20160407","Routine - Unscheduled"
3819,,"20171128","Reinspection/Followup"
3819,87,"20171031","Routine - Unscheduled"
3819,,"20150828","Reinspection/Followup"
3825,87,"20170717","Routine - Unscheduled"
3825,80,"20151007","Routine - Unscheduled"
3834,,"20180418","Complaint"
3834,,"20180406","Complaint"
3834,,"20180316","Complaint"
3834,,"20180316","Complaint"
3834,,"20180227","Complaint"
3834,,"20171219","Complaint Reinspection/Followup"
3834,,"20171208","Complaint Reinspection/Followup"
3834,,"20171205","Complaint"
3834,,"20171205","Complaint"
3834,,"20171116","Complaint"
3834,,"20171116","Complaint"
3834,,"20170928","Complaint"
3834,,"20170928","Complaint"
3834,,"20170928","Complaint"
3834,,"20170928","Complaint"
3834,,"20170902","Complaint"
3834,,"20170901","New Construction"
3834,,"20170819","Complaint Reinspection/Followup"
3834,,"20170818","Complaint"
3834,,"20170610","Complaint Reinspection/Followup"
3834,,"20170608","Complaint"
3834,,"20170608","Complaint"
3834,,"20170608","Complaint"
3834,90,"20170209","Routine - Unscheduled"
3834,,"20170202","Complaint"
3834,,"20170202","New Construction"
3834,,"20160722","Complaint"
3834,,"20160405","Reinspection/Followup"
3834,100,"20160328","Routine - Unscheduled"
3838,,"20180423","Reinspection/Followup"
3838,,"20180406","Reinspection/Followup"
3838,,"20180320","Reinspection/Followup"
3838,,"20180228","Reinspection/Followup"
3838,,"20180227","Non-inspection site visit"
3838,72,"20180223","Routine - Unscheduled"
3838,72,"20180222","Routine - Unscheduled"
3838,,"20170207","Complaint"
3838,,"20160901","Reinspection/Followup"
3838,,"20160824","Complaint"
3838,,"20160824","Reinspection/Followup"
3838,72,"20160805","Routine - Unscheduled"
3838,96,"20150622","Routine - Unscheduled"
3839,,"20180508","Reinspection/Followup"
3839,87,"20180416","Routine - Unscheduled"
3839,,"20170914","Reinspection/Followup"
3839,,"20170822","Reinspection/Followup"
3839,81,"20170721","Routine - Unscheduled"
3839,,"20170721","Complaint"
3839,,"20160906","Reinspection/Followup"
3839,87,"20160815","Routine - Unscheduled"
3839,,"20160602","Complaint"
3839,90,"20160107","Routine - Unscheduled"
3846,,"20180425","Reinspection/Followup"
3846,90,"20180418","Routine - Unscheduled"
3846,76,"20150909","Routine - Unscheduled"
3850,87,"20180131","Routine - Unscheduled"
3850,,"20161227","Reinspection/Followup"
3850,87,"20161215","Routine - Unscheduled"
3850,,"20160112","Reinspection/Followup"
3850,76,"20151117","Routine - Unscheduled"
3855,94,"20171004","Routine - Unscheduled"
3855,94,"20151229","Routine - Unscheduled"
3855,,"20151229","Complaint"
3858,92,"20180501","Routine - Unscheduled"
3858,,"20180424","Non-inspection site visit"
3859,90,"20170328","Routine - Unscheduled"
3859,,"20161012","Reinspection/Followup"
3859,,"20160914","Reinspection/Followup"
3859,87,"20160817","Routine - Unscheduled"
3861,,"20171113","Reinspection/Followup"
3861,83,"20171106","Routine - Unscheduled"
3861,,"20161101","Reinspection/Followup"
3861,89,"20161025","Routine - Unscheduled"
3861,,"20160624","Complaint"
3861,,"20160511","Reinspection/Followup"
3861,74,"20160503","Routine - Unscheduled"
3862,,"20170912","Reinspection/Followup"
3862,,"20170905","Complaint"
3862,73,"20170905","Routine - Unscheduled"
3862,,"20170113","Reinspection/Followup"
3862,66,"20170104","Routine - Unscheduled"
3862,,"20170104","Complaint"
3862,,"20160719","Reinspection/Followup"
3862,75,"20160712","Routine - Unscheduled"
3864,,"20170927","Reinspection/Followup"
3864,80,"20170918","Routine - Unscheduled"
3867,81,"20180213","Routine - Unscheduled"
3867,98,"20150922","Routine - Unscheduled"
3867,,"20150806","Reinspection/Followup"
3867,,"20150709","Non-inspection site visit"
3867,79,"20150624","Routine - Unscheduled"
3868,,"20180227","Complaint"
3868,96,"20180227","Routine - Unscheduled"
3868,,"20170728","Reinspection/Followup"
3868,87,"20170711","Routine - Unscheduled"
3868,,"20160323","Complaint"
3868,,"20160323","Reinspection/Followup"
3868,96,"20160308","Routine - Unscheduled"
3869,,"20180608","Complaint"
3869,,"20180608","Complaint"
3869,94,"20180608","Routine - Unscheduled"
3869,80,"20170619","Routine - Unscheduled"
3869,,"20160903","Structural Inspection"
3869,,"20160826","Complaint"
3869,90,"20160711","Routine - Unscheduled"
3869,94,"20160127","Routine - Unscheduled"
3869,,"20151028","Complaint"
3870,90,"20180105","Routine - Unscheduled"
3870,87,"20170717","Routine - Unscheduled"
3870,82,"20161129","Routine - Unscheduled"
3870,,"20160801","Complaint"
3870,,"20160621","Reinspection/Followup"
3870,79,"20160608","Routine - Unscheduled"
3870,,"20160421","Complaint"
3870,81,"20151119","Routine - Unscheduled"
3875,84,"20180124","Routine - Unscheduled"
3875,65,"20160706","Routine - Unscheduled"
3875,,"20160402","Non-inspection site visit"
3875,,"20150728","Complaint"
3877,,"20180116","Reinspection/Followup"
3877,79,"20180104","Routine - Unscheduled"
3877,,"20160518","Reinspection/Followup"
3877,83,"20160503","Routine - Unscheduled"
3885,,"20180330","Complaint"
3885,,"20180323","Reinspection/Followup"
3885,86,"20180321","Routine - Unscheduled"
3885,83,"20160616","Routine - Unscheduled"
3892,79,"20170621","Routine - Unscheduled"
3895,,"20180420","Complaint Reinspection/Followup"
3895,,"20180412","Complaint"
3895,,"20180321","Reinspection/Followup"
3895,,"20180315","Reinspection/Followup"
3895,82,"20180313","Routine - Unscheduled"
3895,,"20170915","Reinspection/Followup"
3895,,"20170901","Reinspection/Followup"
3895,76,"20170824","Routine - Unscheduled"
3895,,"20160816","Reinspection/Followup"
3895,,"20160812","Reinspection/Followup"
3895,78,"20160729","Routine - Unscheduled"
3895,78,"20160217","Routine - Unscheduled"
3895,,"20150901","Reinspection/Followup"
3895,,"20150821","Reinspection/Followup"
3895,62,"20150818","Routine - Unscheduled"
3899,96,"20150831","Routine - Unscheduled"
3902,100,"20180313","Routine - Unscheduled"
3902,,"20170920","Reinspection/Followup"
3902,94,"20170911","Routine - Unscheduled"
3902,98,"20160518","Routine - Unscheduled"
3902,,"20151103","Reinspection/Followup"
3902,87,"20151029","Routine - Unscheduled"
3910,,"20171207","Structural Inspection"
3910,,"20170308","Reinspection/Followup"
3910,,"20170301","Reinspection/Followup"
3910,88,"20170222","Routine - Unscheduled"
3910,,"20160722","Reinspection/Followup"
3910,,"20160712","Reinspection/Followup"
3910,81,"20160621","Routine - Unscheduled"
3920,,"20180119","Complaint"
3920,94,"20180119","Routine - Unscheduled"
3920,,"20170316","Reinspection/Followup"
3920,94,"20170214","Routine - Unscheduled"
3920,,"20160715","Reinspection/Followup"
3920,88,"20160516","Routine - Unscheduled"
3924,93,"20180525","Routine - Unscheduled"
3924,,"20170908","Complaint"
3924,,"20170628","Reinspection/Followup"
3924,82,"20170620","Routine - Unscheduled"
3924,,"20160401","Reinspection/Followup"
3924,87,"20160330","Routine - Unscheduled"
3924,,"20151202","New Construction"
3924,,"20151124","New Construction"
3926,,"20180510","Non-inspection site visit"
3926,,"20180417","Complaint"
3926,,"20180411","Structural Inspection"
3926,,"20180221","Complaint"
3926,91,"20171130","Routine - Unscheduled"
3926,,"20171130","Complaint"
3926,90,"20161129","Routine - Unscheduled"
3926,92,"20160304","Routine - Unscheduled"
3929,,"20180502","Reinspection/Followup"
3929,89,"20180423","Routine - Unscheduled"
3929,,"20180416","Non-inspection site visit"
3929,,"20170502","Reinspection/Followup"
3929,83,"20170406","Routine - Unscheduled"
3929,,"20170406","Complaint"
3929,96,"20160608","Routine - Unscheduled"
3935,100,"20170921","Routine - Unscheduled"
3935,98,"20161230","Routine - Unscheduled"
3936,,"20180109","Complaint"
3936,93,"20170504","Routine - Unscheduled"
3936,,"20170504","Complaint"
3936,94,"20160405","Routine - Unscheduled"
3948,92,"20180308","Routine - Unscheduled"
3948,94,"20161005","Routine - Unscheduled"
3948,90,"20160328","Routine - Unscheduled"
3951,,"20171024","Reinspection/Followup"
3951,,"20171023","Complaint"
3951,,"20170920","Complaint"
3951,79,"20170920","Routine - Unscheduled"
3951,87,"20170419","Routine - Unscheduled"
3951,,"20160129","Reinspection/Followup"
3951,84,"20160120","Routine - Unscheduled"
3953,,"20180430","Non-inspection site visit"
3953,73,"20180419","Routine - Unscheduled"
3953,,"20180419","Reinspection/Followup"
3953,,"20160823","Reinspection/Followup"
3953,79,"20160816","Routine - Unscheduled"
3955,86,"20160916","Routine - Unscheduled"
3959,100,"20170111","Routine - Unscheduled"
3960,,"20170222","Reinspection/Followup"
3960,96,"20170215","Routine - Unscheduled"
3962,,"20170418","Reinspection/Followup"
3962,96,"20170130","Routine - Unscheduled"
3963,,"20170215","Reinspection/Followup"
3963,76,"20170203","Routine - Unscheduled"
3972,,"20170626","Reinspection/Followup"
3972,96,"20170616","Routine - Unscheduled"
3982,94,"20180426","Routine - Unscheduled"
3982,94,"20170227","Routine - Unscheduled"
3982,92,"20160824","Routine - Unscheduled"
4025,90,"20180423","Routine - Unscheduled"
4025,88,"20170112","Routine - Unscheduled"
4025,81,"20151103","Routine - Unscheduled"
4037,98,"20180301","Routine - Unscheduled"
4037,90,"20170505","Routine - Unscheduled"
4037,86,"20150707","Routine - Unscheduled"
4056,100,"20171113","Routine - Unscheduled"
4056,100,"20160803","Routine - Unscheduled"
4057,94,"20171107","Routine - Unscheduled"
4057,,"20171107","Non-inspection site visit"
4057,,"20160811","Reinspection/Followup"
4057,91,"20160729","Routine - Unscheduled"
4068,92,"20170719","Routine - Unscheduled"
4068,96,"20160520","Routine - Unscheduled"
4071,98,"20180507","Routine - Unscheduled"
4071,,"20160513","Reinspection/Followup"
4071,83,"20160428","Routine - Unscheduled"
4072,94,"20170707","Routine - Unscheduled"
4072,,"20170707","Complaint"
4072,88,"20160520","Routine - Unscheduled"
4078,96,"20170822","Routine - Unscheduled"
4078,98,"20160601","Routine - Unscheduled"
4108,92,"20170111","Routine - Unscheduled"
4145,94,"20171228","Routine - Unscheduled"
4145,94,"20160705","Routine - Unscheduled"
4152,94,"20180315","Routine - Unscheduled"
4152,87,"20170130","Routine - Unscheduled"
4158,94,"20171019","Routine - Unscheduled"
4158,,"20170508","Complaint Reinspection/Followup"
4158,,"20170427","Complaint"
4158,,"20161031","Reinspection/Followup"
4158,94,"20161018","Routine - Unscheduled"
4158,94,"20160418","Routine - Unscheduled"
4171,,"20171103","Reinspection/Followup"
4171,85,"20171030","Routine - Unscheduled"
4171,,"20171017","Non-inspection site visit"
4171,,"20171004","Non-inspection site visit"
4184,,"20171205","Reinspection/Followup"
4184,92,"20171108","Routine - Unscheduled"
4184,96,"20161122","Routine - Unscheduled"
4184,96,"20160524","Routine - Unscheduled"
4209,100,"20180425","Routine - Unscheduled"
4209,98,"20170410","Routine - Unscheduled"
4209,98,"20160330","Routine - Unscheduled"
4249,90,"20171130","Routine - Unscheduled"
4249,92,"20160304","Routine - Unscheduled"
4323,96,"20180302","Routine - Unscheduled"
4323,,"20170918","Administrative or Document Review"
4323,,"20170915","Non-inspection site visit"
4323,,"20170913","Non-inspection site visit"
4323,94,"20170911","Routine - Unscheduled"
4323,88,"20161003","Routine - Unscheduled"
4323,,"20150630","Reinspection/Followup"
4335,,"20171113","Reinspection/Followup"
4335,82,"20171026","Routine - Unscheduled"
4372,100,"20160226","Routine - Unscheduled"
4400,96,"20170913","Routine - Unscheduled"
4400,96,"20150827","Routine - Unscheduled"
4412,92,"20161220","Routine - Unscheduled"
4412,,"20151123","Complaint"
4412,,"20151117","Reinspection/Followup"
4412,100,"20151117","Routine - Unscheduled"
4412,,"20151104","New Construction"
4416,,"20171019","Reinspection/Followup"
4416,94,"20171012","Routine - Unscheduled"
4416,96,"20160622","Routine - Unscheduled"
4421,,"20180406","Reinspection/Followup"
4421,86,"20180326","Routine - Unscheduled"
4421,,"20171003","Reinspection/Followup"
4421,,"20170922","Reinspection/Followup"
4421,88,"20170921","Routine - Unscheduled"
4421,,"20160818","Reinspection/Followup"
4421,89,"20160817","Routine - Unscheduled"
4421,94,"20160330","Routine - Unscheduled"
4424,,"20180320","New Ownership"
4424,,"20180103","Non-inspection site visit"
4424,94,"20171204","Routine - Unscheduled"
4434,100,"20180529","Routine - Unscheduled"
4434,,"20171128","Reinspection/Followup"
4434,89,"20171108","Routine - Unscheduled"
4434,96,"20160608","Routine - Unscheduled"
4434,100,"20151109","Routine - Unscheduled"
4438,100,"20180126","Routine - Unscheduled"
4438,100,"20170221","Routine - Unscheduled"
4438,100,"20160823","Routine - Unscheduled"
4449,83,"20171218","Routine - Unscheduled"
4449,80,"20161215","Routine - Unscheduled"
4449,88,"20160628","Routine - Unscheduled"
4449,86,"20160106","Routine - Unscheduled"
4465,94,"20180212","Routine - Unscheduled"
4465,,"20170825","Reinspection/Followup"
4465,90,"20170810","Routine - Unscheduled"
4465,,"20170602","Complaint"
4465,92,"20160727","Routine - Unscheduled"
4465,90,"20151104","Routine - Unscheduled"
4469,,"20180507","Reinspection/Followup"
4469,90,"20180426","Routine - Unscheduled"
4469,94,"20170927","Routine - Unscheduled"
4469,,"20160804","Reinspection/Followup"
4469,92,"20160722","Routine - Unscheduled"
4469,94,"20150908","Routine - Unscheduled"
4474,96,"20171011","Routine - Unscheduled"
4474,96,"20160912","Routine - Unscheduled"
4475,96,"20180308","Routine - Unscheduled"
4475,100,"20161129","Routine - Unscheduled"
4475,100,"20160502","Routine - Unscheduled"
4476,100,"20170801","Routine - Unscheduled"
4476,96,"20170501","Routine - Unscheduled"
4476,96,"20160307","Routine - Unscheduled"
4478,100,"20171206","Routine - Unscheduled"
4478,100,"20161024","Routine - Unscheduled"
4479,,"20180223","Reinspection/Followup"
4479,,"20180212","Reinspection/Followup"
4479,82,"20180201","Routine - Unscheduled"
4479,,"20180201","Complaint"
4479,92,"20170105","Routine - Unscheduled"
4479,,"20150915","Reinspection/Followup"
4479,85,"20150901","Routine - Unscheduled"
4480,,"20180103","Complaint"
4480,,"20171201","Reinspection/Followup"
4480,98,"20171114","Routine - Unscheduled"
4480,100,"20161205","Routine - Unscheduled"
4480,,"20160324","Non-inspection site visit"
4480,100,"20160226","Routine - Unscheduled"
4481,93,"20180118","Routine - Unscheduled"
4481,100,"20160816","Routine - Unscheduled"
4481,94,"20150622","Routine - Unscheduled"
4483,,"20180221","Reinspection/Followup"
4483,,"20180103","Reinspection/Followup"
4483,90,"20171201","Routine - Unscheduled"
4483,,"20160930","Reinspection/Followup"
4483,92,"20160920","Routine - Unscheduled"
4483,94,"20160208","Routine - Unscheduled"
4492,94,"20170505","Routine - Unscheduled"
4492,,"20160722","Reinspection/Followup"
4492,90,"20160627","Routine - Unscheduled"
4495,100,"20180313","Routine - Unscheduled"
4495,100,"20170707","Routine - Unscheduled"
4495,100,"20160209","Routine - Unscheduled"
4500,98,"20180611","Routine - Unscheduled"
4500,,"20170914","Reinspection/Followup"
4500,85,"20170907","Routine - Unscheduled"
4500,92,"20150916","Routine - Unscheduled"
4502,,"20180320","Reinspection/Followup"
4502,74,"20180223","Routine - Unscheduled"
4502,,"20180223","Complaint"
4502,,"20170428","Reinspection/Followup"
4502,,"20170421","Non-inspection site visit"
4502,,"20170419","Reinspection/Followup"
4502,77,"20170413","Routine - Unscheduled"
4502,,"20161118","Reinspection/Followup"
4502,82,"20161102","Routine - Unscheduled"
4502,,"20160909","Complaint"
4502,,"20160606","Reinspection/Followup"
4502,,"20160602","Reinspection/Followup"
4502,77,"20160524","Routine - Unscheduled"
4509,92,"20180504","Routine - Unscheduled"
4509,89,"20170209","Routine - Unscheduled"
4509,90,"20160510","Routine - Unscheduled"
4512,94,"20170905","Routine - Unscheduled"
4519,,"20171004","Reinspection/Followup"
4519,96,"20170922","Routine - Unscheduled"
4519,,"20160928","Reinspection/Followup"
4519,,"20160921","Reinspection/Followup"
4519,96,"20160901","Routine - Unscheduled"
4519,96,"20160509","Routine - Unscheduled"
4531,92,"20180523","Routine - Unscheduled"
4531,,"20171025","Complaint"
4531,,"20170823","Reinspection/Followup"
4531,,"20170724","Complaint"
4531,85,"20170724","Routine - Unscheduled"
4531,83,"20151105","Routine - Unscheduled"
4533,,"20170809","Reinspection/Followup"
4533,79,"20170801","Routine - Unscheduled"
4533,,"20170801","Complaint"
4533,90,"20161220","Routine - Unscheduled"
4533,91,"20151104","Routine - Unscheduled"
4535,96,"20180130","Routine - Unscheduled"
4535,94,"20160526","Routine - Unscheduled"
4538,96,"20180420","Routine - Unscheduled"
4538,94,"20170911","Routine - Unscheduled"
4538,90,"20161004","Routine - Unscheduled"
4538,96,"20160422","Routine - Unscheduled"
4539,,"20171117","Reinspection/Followup"
4539,92,"20171101","Routine - Unscheduled"
4539,,"20160720","New Construction"
4539,96,"20160602","Routine - Unscheduled"
4542,,"20180202","Reinspection/Followup"
4542,91,"20171206","Routine - Unscheduled"
4542,94,"20160603","Routine - Unscheduled"
4544,96,"20171016","Routine - Unscheduled"
4544,94,"20170103","Routine - Unscheduled"
4544,94,"20160607","Routine - Unscheduled"
4544,86,"20150713","Routine - Unscheduled"
4548,,"20180328","Non-inspection site visit"
4548,96,"20180213","Routine - Unscheduled"
4548,92,"20170814","Routine - Unscheduled"
4548,94,"20161025","Routine - Unscheduled"
4548,98,"20160421","Routine - Unscheduled"
4553,,"20171010","Reinspection/Followup"
4553,92,"20171003","Routine - Unscheduled"
4553,92,"20160926","Routine - Unscheduled"
4555,94,"20171128","Routine - Unscheduled"
4555,,"20171128","Complaint"
4555,92,"20160414","Routine - Unscheduled"
4558,,"20180223","Reinspection/Followup"
4558,86,"20180212","Routine - Unscheduled"
4558,88,"20170803","Routine - Unscheduled"
4558,,"20170602","Complaint"
4558,,"20170210","Complaint"
4558,89,"20160620","Routine - Unscheduled"
4558,94,"20150624","Routine - Unscheduled"
4559,,"20180507","Reinspection/Followup"
4559,89,"20180502","Routine - Unscheduled"
4559,92,"20151006","Routine - Unscheduled"
4584,94,"20180316","Routine - Unscheduled"
4584,98,"20170926","Routine - Unscheduled"
4584,94,"20170330","Routine - Unscheduled"
4584,98,"20160913","Routine - Unscheduled"
4584,96,"20160405","Routine - Unscheduled"
4584,92,"20150923","Routine - Unscheduled"
4586,,"20171207","Reinspection/Followup"
4586,82,"20171116","Routine - Unscheduled"
4586,,"20170927","Non-inspection site visit"
4586,96,"20161220","Routine - Unscheduled"
4586,92,"20160720","Routine - Unscheduled"
4588,,"20170217","Reinspection/Followup"
4588,79,"20170131","Routine - Unscheduled"
4590,92,"20180321","Routine - Unscheduled"
4590,,"20170817","Complaint"
4590,,"20170427","Reinspection/Followup"
4590,87,"20170420","Routine - Unscheduled"
4590,,"20160801","Reinspection/Followup"
4590,82,"20160715","Routine - Unscheduled"
4590,80,"20160307","Routine - Unscheduled"
4592,94,"20170913","Routine - Unscheduled"
4592,94,"20160907","Routine - Unscheduled"
4592,,"20160903","Non-inspection site visit"
4592,92,"20151221","Routine - Unscheduled"
4593,98,"20180320","Routine - Unscheduled"
4593,96,"20170913","Routine - Unscheduled"
4593,98,"20160622","Routine - Unscheduled"
4594,90,"20170120","Routine - Unscheduled"
4594,94,"20151102","Routine - Unscheduled"
4598,,"20180315","Reinspection/Followup"
4598,90,"20180313","Routine - Unscheduled"
4598,90,"20170124","Routine - Unscheduled"
4607,,"20171129","Reinspection/Followup"
4607,,"20171113","Reinspection/Followup"
4607,85,"20171108","Routine - Unscheduled"
4607,84,"20170228","Routine - Unscheduled"
4607,,"20160328","Non-inspection site visit"
4607,,"20160318","Reinspection/Followup"
4607,69,"20160316","Routine - Unscheduled"
4607,,"20150818","Reinspection/Followup"
4607,72,"20150804","Routine - Unscheduled"
4608,94,"20170801","Routine - Unscheduled"
4608,92,"20161212","Routine - Unscheduled"
4608,92,"20151103","Routine - Unscheduled"
4610,96,"20170530","Routine - Unscheduled"
4610,94,"20160428","Routine - Unscheduled"
4614,,"20171219","Reinspection/Followup"
4614,,"20171130","Reinspection/Followup"
4614,75,"20171129","Routine - Unscheduled"
4614,,"20160825","Reinspection/Followup"
4614,,"20160818","Reinspection/Followup"
4614,75,"20160816","Routine - Unscheduled"
4614,70,"20160419","Routine - Unscheduled"
4618,100,"20180507","Routine - Unscheduled"
4618,100,"20170703","Routine - Unscheduled"
4618,,"20170425","New Construction"
4618,100,"20160815","Routine - Unscheduled"
4620,90,"20171004","Routine - Unscheduled"
4620,90,"20160822","Routine - Unscheduled"
4621,72,"20170628","Routine - Unscheduled"
